//id,code,name,info,,count,day,,betype,usable,sex,school,effect,,
7320014,item_mura_A0012,ウギウギ,スロット1<br>(30日間使用／期間延長),4,1,30,0,732001,0,0,0,10001,10030,0
7320024,item_mura_A0012,ウギウギ,スロット2<br>(30日間使用／期間延長),4,1,30,0,732002,0,0,0,10001,10030,0
7320034,item_mura_A0012,ウギウギ,スロット3<br>(30日間使用／期間延長),4,1,30,0,732003,0,0,0,10001,10030,0
7320044,item_mura_A0012,ウギウギ,スロット4<br>(30日間使用／期間延長),4,1,30,0,732004,0,0,0,10001,10030,0
7320054,item_mura_A0012,ウギウギ,スロット5<br>(30日間使用／期間延長),4,1,30,0,732005,0,0,0,10001,10030,0
7330014,item_mura_A1004,"The DJ SNF",スロット1<br>(30日間使用／期間延長),4,1,30,0,733001,0,0,0,10001,10030,0
7330024,item_mura_A1004,"The DJ SNF",スロット2<br>(30日間使用／期間延長),4,1,30,0,733002,0,0,0,10001,10030,0
7330034,item_mura_A1004,"The DJ SNF",スロット3<br>(30日間使用／期間延長),4,1,30,0,733003,0,0,0,10001,10030,0
7330044,item_mura_A1004,"The DJ SNF",スロット4<br>(30日間使用／期間延長),4,1,30,0,733004,0,0,0,10001,10030,0
7330054,item_mura_A1004,"The DJ SNF",スロット5<br>(30日間使用／期間延長),4,1,30,0,733005,0,0,0,10001,10030,0
7400014,item_spirit_A1004,グレイブディッガー,スロット1<br>(30日間使用／期間延長),4,1,30,0,740001,0,0,0,10001,10030,0
7400024,item_spirit_A1004,グレイブディッガー,スロット2<br>(30日間使用／期間延長),4,1,30,0,740002,0,0,0,10001,10030,0
7400034,item_spirit_A1004,グレイブディッガー,スロット3<br>(30日間使用／期間延長),4,1,30,0,740003,0,0,0,10001,10030,0
7400044,item_spirit_A1004,グレイブディッガー,スロット4<br>(30日間使用／期間延長),4,1,30,0,740004,0,0,0,10001,10030,0
7400054,item_spirit_A1004,グレイブディッガー,スロット5<br>(30日間使用／期間延長),4,1,30,0,740005,0,0,0,10001,10030,0
7410014,item_spirit_A1010,夜叉行灯,スロット1<br>(30日間使用／期間延長),4,1,30,0,741001,0,0,0,10001,10030,0
7410024,item_spirit_A1010,夜叉行灯,スロット2<br>(30日間使用／期間延長),4,1,30,0,741002,0,0,0,10001,10030,0
7410034,item_spirit_A1010,夜叉行灯,スロット3<br>(30日間使用／期間延長),4,1,30,0,741003,0,0,0,10001,10030,0
7410044,item_spirit_A1010,夜叉行灯,スロット4<br>(30日間使用／期間延長),4,1,30,0,741004,0,0,0,10001,10030,0
7410054,item_spirit_A1010,夜叉行灯,スロット5<br>(30日間使用／期間延長),4,1,30,0,741005,0,0,0,10001,10030,0
1100064,item_blade_A0006,木刀,不良モードの必需品。釘バットとともに二大不良武器と呼ばれる。実用性よりも、見た目の怖さが効果的<br>(30日間使用／期間延長),4,1,30,0,110006,0,0,0,10001,10030,0
1110064,item_blade_A1006,赤檀木刀,幻の木材として古くから伝わる赤檀で作られた木刀。普通の木刀とは違った「風格」があるので、番長を名乗るなら絶対オススメの一本！<br>(30日間使用／期間延長),4,1,30,0,111006,0,0,0,10001,10030,0
1100024,item_blade_A0002,バロソード,長さを測るのに便利な機能を持つブレード<br>(30日間使用／期間延長),4,1,30,0,110002,0,0,0,10001,10030,0
1110024,item_blade_A1002,バロソードＭ,"計測道具として、プロも納得の精度を誇るバロソード。その長さは、1秒の1/299,792,458に光が真空中を伝わる距離と、正確に一致するらしい<br>(30日間使用／期間延長)",4,1,30,0,111002,0,0,0,10001,10030,0
1100014,item_blade_A0001,スティンガー,カッター型のブレード<br>(30日間使用／期間延長),4,1,30,0,110001,0,0,0,10001,10030,0
1110014,item_blade_A1001,スティンガー・ANNA,可愛らしいピンク色で、SDアンナのイラスト入りのスティンガー。いつでもどこでもアンナと一緒！<br>(30日間使用／期間延長),4,1,30,0,111001,0,0,0,10001,10030,0
1100044,item_blade_A0004,レイピア＝ヴァイン,長く尖った剣身を持つブレード。剣身とガード部分にツタが巻き付いている<br>(30日間使用／期間延長),4,1,30,0,110004,0,0,0,10001,10030,0
1110044,item_blade_A1004,レイピア＝ローズ,長く尖った剣身を持つブレード。鋭い棘を持つ薔薇のように、その剣身は艶やかに紅く染まっている<br>(30日間使用／期間延長),4,1,30,0,111004,0,0,0,10001,10030,0
1100114,item_blade_A0011,ソニックブレード,チェーンソーの原理で高速回転する刃が付いたブレード<br>(30日間使用／期間延長),4,1,30,0,110011,0,0,0,10001,10030,0
1110114,item_blade_A1011,ソニックブレード・親方,材木の伐採場や建築現場の作業者から絶大な支持を得ている、切断用機械。武器としても、通常のソニックブレードと同等の威力を誇る<br>(30日間使用／期間延長),4,1,30,0,111011,0,0,0,10001,10030,0
1100194,item_blade_A0019,スクリュードライバー,ねじのような形のプラスドライバー<br>(30日間使用／期間延長),4,1,30,0,110019,0,0,0,10001,10030,0
1110194,item_blade_A1019,クロスヘッドドライバー,先端の十字型の部分が特殊合金製になっているスクリュードライバー。ネジ穴が潰れてしまったネジも締めたり緩めたり出来るように作られている<br>(30日間使用／期間延長),4,1,30,0,111019,0,0,0,10001,10030,0
1100164,item_blade_A0016,カタナ,日本古来のブレードで、サムライの象徴。刃が非常に鋭いので、取り扱いには注意が必要<br>(30日間使用／期間延長),4,1,30,0,110016,0,0,0,10001,10030,0
1110164,item_blade_A1016,カタナ・無銘,日本古来のブレード。サムライの象徴として美術品のように扱われた時代のものではなく、戦国時代の名も無き兵が使っていた無銘の業物<br>(30日間使用／期間延長),4,1,30,0,111016,0,0,0,10001,10030,0
1100134,item_blade_A0013,ジャガーノートハンマー,無骨で凶悪に重いハンマー。見ているだけでもダメージを受けるような気がするほどだ。この武器を持った相手と決闘するのは絶対に避けよう<br>(30日間使用／期間延長),4,1,30,0,110013,0,0,0,10001,10030,0
1110134,item_blade_A1013,ギガンティックハンマー,ジャガーノートハンマーと戦うために作られた武器。この武器を手にした日から、ジャガーノートハンマーの使い手との戦いの宿命に支配されるようになる<br>(30日間使用／期間延長),4,1,30,0,111013,0,0,0,10001,10030,0
1100154,item_blade_A0015,サンダーセイバー,柄の充電池から流れるエネルギーを集束させた刀身を持つ光線剣。振り回す度に聞こえる音がかっこいい<br>(30日間使用／期間延長),4,1,30,0,110015,0,0,0,10001,10030,0
1110154,item_blade_A1015,ダークセイバー,サンダーセイバーの使い手が強い意志で悪の道を選んだ時、その刀身は闇の色に染まりダークセイバーへと変化するという<br>(30日間使用／期間延長),4,1,30,0,111015,0,0,0,10001,10030,0
1100214,item_blade_A0021,ブリンガー,大きい鎌のような形のブレード<br>(30日間使用／期間延長),4,1,30,0,110021,0,0,0,10001,10030,0
1110214,item_blade_A1021,パニッシャー,ブリンガーの原型となった武器。元来モンスター退治用ではなく、罪人の処刑のために使われていたという<br>(30日間使用／期間延長),4,1,30,0,111021,0,0,0,10001,10030,0
1100224,item_blade_A0022,シーウィード,海の妖精が使うという金色の粉で作られたブレード<br>(30日間使用／期間延長),4,1,30,0,110022,0,0,0,10001,10030,0
1110224,item_blade_A1022,ディープシーウィード,深い海の底に住む妖精が作ったというブレード。きらめくような青い刀身をしている<br>(30日間使用／期間延長),4,1,30,0,111022,0,0,0,10001,10030,0
1100034,item_blade_A0003,めがとんはんまー,やや小型だが威力充分のハンマー。インパクトの瞬間に質量が打点に集中する構造のため、片手で扱える重さだが大きなダメージを与えられる<br>(30日間使用／期間延長),4,1,30,0,110003,0,0,0,10001,10030,0
1100084,item_blade_A0008,フライPANG☆,とても大きなフライパン。元々、ダチョウの卵を焼くために作られたというウワサがある<br>(30日間使用／期間延長),4,1,30,0,110008,0,0,0,10001,10030,0
1100124,item_blade_A0012,マジカルストンパー,玩具のような外見だが、実はかなりの威力を誇る。油断して殴られた相手はそのダメージにビックリ！<br>(30日間使用／期間延長),4,1,30,0,110012,0,0,0,10001,10030,0
1100234,item_blade_A0023,ライトブレイカー,蛍光灯をベースとして作られたブレード。簡単には割れないように強化されているので安心して戦える<br>(30日間使用／期間延長),4,1,30,0,110023,0,0,0,10001,10030,0
1100204,item_blade_A0020,ヴァーミリオンエッジ,真紅の宝石がガード部分に付いているブレード。宝石が光を発する時、より強くなるという<br>(30日間使用／期間延長),4,1,30,0,110020,0,0,0,10001,10030,0
1100244,item_blade_A0024,スティンガーブレイズ,スティンガーをベースに、より高性能に改良されたブレード<br>(30日間使用／期間延長),4,1,30,0,110024,0,0,0,10001,10030,0
1100184,item_blade_A0018,教頭スレイヤー,極秘で6年生にだけ受け継がれ続ける、伝説のブレード。このブレードを手にした者は、教頭にさえ勝てる力を持つようになるそうだ<br>(30日間使用／期間延長),4,1,30,0,110018,0,0,0,10001,10030,0
1200014,item_glorb_A0001,有備無患,堅い金属製のグローブ。固い地面や壁に打ちつけると火花を散らし、炎の拳となる<br>(30日間使用／期間延長),4,1,30,0,120001,0,0,0,10001,10030,0
1210014,item_glorb_A1001,無備有患,「有備無患」の初期バージョン。名前に反し、欠陥があるまま販売され、後に回収された。そのため皮肉を込めて「備え無ければ患有り」と呼ばれている<br>(30日間使用／期間延長),4,1,30,0,121001,0,0,0,10001,10030,0
1200034,item_glorb_A0003,ザリンゴビフィスト,何度も修繕された、つぎはぎだらけのグローブ。ハングリー精神が込められている<br>(30日間使用／期間延長),4,1,30,0,120003,0,0,0,10001,10030,0
1210034,item_glorb_A1003,窮極ザリンゴビフィスト,持ち主を窮地に追い込むというグローブ。生きて勝利をつかむか栄養失調で倒れるか、まさに背水の陣。心を鍛えるのに最高<br>(30日間使用／期間延長),4,1,30,0,121003,0,0,0,10001,10030,0
1200024,item_glorb_A0002,浩然之気,手甲のレンズが青く輝くグローブ。輝く気の弾を飛ばす必殺技を使える<br>(30日間使用／期間延長),4,1,30,0,120002,0,0,0,10001,10030,0
1210024,item_glorb_A1002,浩然之心,手甲のレンズが青く輝くグローブ。天地神明に恥じることのない心の持ち主だけが、その真の能力を発揮できるといわれている<br>(30日間使用／期間延長),4,1,30,0,121002,0,0,0,10001,10030,0
1200074,item_glorb_A0007,ギャンブルハンド,手の甲にスペードのエースが彫刻されているグローブ。必殺技を使うとカードが現れる<br>(30日間使用／期間延長),4,1,30,0,120007,0,0,0,10001,10030,0
1210074,item_glorb_A1007,ブラックジャック,ここ一番の勝負の際、最高のカードか最悪のカードを50%ずつの確率で引き当てるというこのグローブは、ギャンブラーの憧れであり、同時に恐れられている<br>(30日間使用／期間延長),4,1,30,0,121007,0,0,0,10001,10030,0
1200154,item_glorb_A0015,ヴァイパーナックル,蛇の皮で作った後、その表面に蛇毒を塗って完成させたグローブ。打撃を受けた相手がひどい中毒状態に陥るため、現在は販売も使用も禁止されている<br>(30日間使用／期間延長),4,1,30,0,120015,0,0,0,10001,10030,0
1210154,item_glorb_A1015,ヴェノムナックル,特殊調合の蛇毒を使ったヴァイパーナックル。打撃を受けた相手は激しい中毒状態に陥り苦しみ続ける。長時間装備すると、使用者自身も…<br>(30日間使用／期間延長),4,1,30,0,121015,0,0,0,10001,10030,0
1200214,item_glorb_A0021,ジョーのバンテージ,伝説の格闘王ジョーが拳に巻いていたという包帯<br>(30日間使用／期間延長),4,1,30,0,120021,0,0,0,10001,10030,0
1210214,item_glorb_A1021,ジョーのバンテージ血涙,伝説の格闘王ジョーが拳に巻いていたという使い古しの包帯。ジョーの流した血と汗と涙が染み込んでいる<br>(30日間使用／期間延長),4,1,30,0,121021,0,0,0,10001,10030,0
1200194,item_glorb_A0019,フェノメーターギア,手の甲に計器盤がついたこのグローブは、探査用に製作された<br>(30日間使用／期間延長),4,1,30,0,120019,0,0,0,10001,10030,0
1210194,item_glorb_A1019,フェノメーター・プロト,探査用に製作されたフェノメーターギアのプロトタイプ。量産されたフェノメーターギアには無い機能があるが、戦闘用の性能は既に完成されている<br>(30日間使用／期間延長),4,1,30,0,121019,0,0,0,10001,10030,0
1200054,item_glorb_A0005,レインボーフィスト,技を放つ度に、虹色の軌跡が描かれることからレインボーフィストと呼ばれるようになった。必殺技を使う度に虹が現れるので、学園祭の時よく使われる<br>(30日間使用／期間延長),4,1,30,0,120005,0,0,0,10001,10030,0
1210054,item_glorb_A1005,バイオレットフィスト,レインボーフィストの改良版。技を放つ度に描かれる虹の紫色が、さらに美しく発色されるようになったという。使い手はなぜかよく日焼けしていることが多い<br>(30日間使用／期間延長),4,1,30,0,121005,0,0,0,10001,10030,0
1200134,item_glorb_A0013,フェニックスナックル,不死鳥の羽毛で作ったというグローブ<br>(30日間使用／期間延長),4,1,30,0,120013,0,0,0,10001,10030,0
1210134,item_glorb_A1013,ヘヴンリーフェニックス,千回の死と再生を繰り返し、天界へと昇華した不死鳥が最後に残していった羽毛で作ったというグローブ<br>(30日間使用／期間延長),4,1,30,0,121013,0,0,0,10001,10030,0
1200144,item_glorb_A0014,快刀乱麻,速度において最高の武器。ただ速度を重視するあまり、威力がそれほどない<br>(30日間使用／期間延長),4,1,30,0,120014,0,0,0,10001,10030,0
1210144,item_glorb_A1014,怪力乱神,「技の快刀乱麻、力の怪力乱神」と並び称される。悪の組織が作った武器だが、清く正しく強い心の持ち主が使えば真の力を発揮すると言われる<br>(30日間使用／期間延長),4,1,30,0,121014,0,0,0,10001,10030,0
1200094,item_glorb_A0009,天方地軸,こんな奇天烈なデザインのグローブを使う者の気が知れない。しかしこのグローブを使った生徒たちは、みんな口をそろえて誉めまくる<br>(30日間使用／期間延長),4,1,30,0,120009,0,0,0,10001,10030,0
1210094,item_glorb_A1009,天真爛漫,芸術を紙一重上回っているデザインのグローブ。見慣れると意外とカワイイと評判。子供かチンパンジーが気の向くままに描いた絵がデザインされているらしい<br>(30日間使用／期間延長),4,1,30,0,121009,0,0,0,10001,10030,0
1200084,item_glorb_A0008,バトルクロー,古代、主に大規模な戦闘で使われたという伝説があるグローブ。現在はモンスター退治用に改造されているが、その異様な迫力は健在<br>(30日間使用／期間延長),4,1,30,0,120008,0,0,0,10001,10030,0
1200104,item_glorb_A0010,ブレードハンド,グローブというよりはブレードに近い武器。両腕に装着すると、まるで二刀流で戦っている気分。速攻戦に適している<br>(30日間使用／期間延長),4,1,30,0,120010,0,0,0,10001,10030,0
1200164,item_glorb_A0016,イーグルクロー,鷹のカギ爪に似せて作られたグローブ。打撃よりも、引き裂くような攻撃向きにデザインされている<br>(30日間使用／期間延長),4,1,30,0,120016,0,0,0,10001,10030,0
1200114,item_glorb_A0011,バイティングギア,怪獣が口を開けているようなデザインのグローブ。手先に生えた鋭い角が、この武器の威力を物語っている<br>(30日間使用／期間延長),4,1,30,0,120011,0,0,0,10001,10030,0
1200224,item_glorb_A0022,ライアットギア,怒りや悲しみなどの「負の感情」を力に変えるというグローブ。戦った後はさわやかな気持ちになれるらしい<br>(30日間使用／期間延長),4,1,30,0,120022,0,0,0,10001,10030,0
1200064,item_glorb_A0006,マキシマガントレット,かなり重いグローブだが、使いこなせれば凄まじい威力を発揮する<br>(30日間使用／期間延長),4,1,30,0,120006,0,0,0,10001,10030,0
1200174,item_glorb_A0017,タウロスギア,山をも砕くという伝説のグローブ。無骨で豪快な形を見ていると、不可能ではないような気がしてくる<br>(30日間使用／期間延長),4,1,30,0,120017,0,0,0,10001,10030,0
1200184,item_glorb_A0018,アルティメットギア,言葉とおり究極のグローブ。グローブ自らが自分の使い手を決めるという<br>(30日間使用／期間延長),4,1,30,0,120018,0,0,0,10001,10030,0
1300064,item_mura_A0006,パンフルート,使い方が簡単で、軽いため、多くの人々が愛用するミューラ。リコリング専用音楽大会もたまに開かれたりする<br>(30日間使用／期間延長),4,1,30,0,130006,0,0,0,10001,10030,0
1310064,item_mura_A1006,パンフルート・ソプラノ,使い方が簡単で、軽いため、多くの人々に愛用されているパンフルートの一種。高い音が出るようにチューンされている<br>(30日間使用／期間延長),4,1,30,0,131006,0,0,0,10001,10030,0
1300014,item_mura_A0001,ドローン,金管楽器の形をしたミューラ<br>(30日間使用／期間延長),4,1,30,0,130001,0,0,0,10001,10030,0
1310014,item_mura_A1001,クラシックドローン,初期のドローン。時代と共に改良が加えられた現在のドローンとはまた違った趣がある、歴史を感じさせる一品<br>(30日間使用／期間延長),4,1,30,0,131001,0,0,0,10001,10030,0
1300254,item_mura_A0025,ドローン・ANNA,2006年の「春の総選挙！」で1位になったアンナを記念して、ドローンをベースにして作られたオリジナルミューラ。アンナとみんなの友情の証！<br>(30日間使用／期間延長),4,1,30,0,130025,0,0,0,10001,10030,0
1300114,item_mura_A0011,クラリネット,薄茶色のクラリネットの軽快な音色を聞くと、自然に楽しくなってくる。シンバリンとともに合奏によく使われるミューラ<br>(30日間使用／期間延長),4,1,30,0,130011,0,0,0,10001,10030,0
1310114,item_mura_A1011,クリスタルクラリネット,埋め込まれた水晶の分子構造が音を増幅し、より澄んだ音が出るように改良されたクラリネット<br>(30日間使用／期間延長),4,1,30,0,131011,0,0,0,10001,10030,0
1300074,item_mura_A0007,シンバリン,非常にうるさい音を出すミューラ。しかし他のミューラと一緒に使うと美しい音色となる。合奏をする時によく使われる<br>(30日間使用／期間延長),4,1,30,0,130007,0,0,0,10001,10030,0
1310074,item_mura_A1007,クラッシュシンバリン,シンバリン奏者からは「打楽器の王者」と呼ばれているミューラ。あまりにやかましいので、コンサートホール以外での使用は制限されているらしい<br>(30日間使用／期間延長),4,1,30,0,131007,0,0,0,10001,10030,0
1300024,item_mura_A0002,シャーマンボンゴ,外側が大きくなった形で、尖った羽毛が突き出ている<br>(30日間使用／期間延長),4,1,30,0,130002,0,0,0,10001,10030,0
1310024,item_mura_A1002,ミスティックボンゴ,先祖代々受け継がれる、由緒正しい特別製のシャーマンボンゴ。門外不出の秘祭の時にだけ使われるもので、民俗学的価値が高い<br>(30日間使用／期間延長),4,1,30,0,131002,0,0,0,10001,10030,0
1300044,item_mura_A0004,"The DJ",ターンテーブルのついた、巨大な虹色のアフロヅラ<br>(30日間使用／期間延長),4,1,30,0,130004,0,0,0,10001,10030,0
1310044,item_mura_A1004,"The DJ SNF",土曜日の夜に最も光り輝くと言われる、巨大な縞模様のアフロヅラ<br>(30日間使用／期間延長),4,1,30,0,131004,0,0,0,10001,10030,0
1300084,item_mura_A0008,バイオリーノ,静かな単音から激情的な和音まで奏でられるミューラ。さまざまな音を同時に出せるが、使いこなすには地道な練習の積み重ねが必要<br>(30日間使用／期間延長),4,1,30,0,130008,0,0,0,10001,10030,0
1310084,item_mura_A1008,アマティバイオリーノ,一流の職人が製作した一流のバイオリーノ。現在出回っているバイオリーノはこれを元に作られたとも言われている<br>(30日間使用／期間延長),4,1,30,0,131008,0,0,0,10001,10030,0
1300054,item_mura_A0005,フラッフィ,銀色がかった色で長く伸びた形のミューラ。その音があまりにも美しいため、周りの人々も仕事の手を止めて音楽に聞き惚れると言う<br>(30日間使用／期間延長),4,1,30,0,130005,0,0,0,10001,10030,0
1310054,item_mura_A1005,アルトフラッフィ,美しい低音を奏でる、金色のフラッフィ。フラッフィとの二重奏をしていると、森の動物達が集まってきて聞き惚れるという<br>(30日間使用／期間延長),4,1,30,0,131005,0,0,0,10001,10030,0
1300224,item_mura_A0022,タブカイ,骸骨の形をしたイヤリング<br>(30日間使用／期間延長),4,1,30,0,130022,0,0,0,10001,10030,0
1310224,item_mura_A1022,エスニックタブカイ,中南米の古代遺跡で発見されたというタブカイ。当時の技術力では作成は不可能と思われ、考古学会で物議を醸している<br>(30日間使用／期間延長),4,1,30,0,131022,0,0,0,10001,10030,0
1300194,item_mura_A0019,タムタムマフラー,寒い時にぴったりのこのミューラは、冬にはファッション用アイテムとしてもよく使われる<br>(30日間使用／期間延長),4,1,30,0,130019,0,0,0,10001,10030,0
1310194,item_mura_A1019,トムトムマフラー,今年の冬はこれで決まり！　最新ファッションで差を付けよう！<br>(30日間使用／期間延長),4,1,30,0,131019,0,0,0,10001,10030,0
1300174,item_mura_A0017,エンジェリックボイス,空へと帰った天使が地上に残して行ったといわれる、翼の形をしたミューラ<br>(30日間使用／期間延長),4,1,30,0,130017,0,0,0,10001,10030,0
1310174,item_mura_A1017,ルシフェリックボイス,人間に嫉妬して神を裏切ったため、地獄へ落とされた天使が地上に残して行ったといわれる、黒い翼の形をしたミューラ<br>(30日間使用／期間延長),4,1,30,0,131017,0,0,0,10001,10030,0
1300094,item_mura_A0009,ピアニオ,鍵盤のように見え、押すと実際に音が出るミューラ。古くからあるが未だに構造上不明な部分があり、学者たちの関心を集めている<br>(30日間使用／期間延長),4,1,30,0,130009,0,0,0,10001,10030,0
1300204,item_mura_A0020,どぶロック,その威力は誰もが認めるミューラだが、使い続けるとアルコール中毒になるかもしれないので要注意。お酒は20歳になってから！<br>(30日間使用／期間延長),4,1,30,0,130020,0,0,0,10001,10030,0
1300104,item_mura_A0010,ボサノブンブン,音よりも、その動きが軽快で楽しげなミューラ。頭を振る度、その派手な姿が周囲の目を奪う<br>(30日間使用／期間延長),4,1,30,0,130010,0,0,0,10001,10030,0
1300124,item_mura_A0012,ウギウギ,昔有名だったミュージシャンが、自ら作成して演奏に使っていたというミューラ。ミュージシャン自身を表現しているといわれている<br>(30日間使用／期間延長),4,1,30,0,130012,0,0,0,10001,10030,0
1300214,item_mura_A0021,ウタンカ,顔が彫刻されている大きな円形イヤリング<br>(30日間使用／期間延長),4,1,30,0,130021,0,0,0,10001,10030,0
1300234,item_mura_A0023,ピンクサーペント,可愛いピンクのヘビの形をしたミューラ<br>(30日間使用／期間延長),4,1,30,0,130023,0,0,0,10001,10030,0
1300244,item_mura_A0024,"?? ???","??? ?? ??? ??? ??? ???, ?? ??? ??.<br>(30日間使用／期間延長)",4,1,30,0,130024,0,0,0,10001,10030,0
1400014,item_spirit_A0001,アクアマリン,水の精霊を召喚するスピリット<br>(30日間使用／期間延長),4,1,30,0,140001,0,0,0,10001,10030,0
1410014,item_spirit_A1001,アクアマリン・Ｃ,水の精霊を召喚するスピリット。水分中にビタミンCが配合されていて、肌の張りを保つ効果もあるらしい<br>(30日間使用／期間延長),4,1,30,0,141001,0,0,0,10001,10030,0
1400024,item_spirit_A0002,サラマンダー,中央に刻まれた花火の模様は、このかばんで召喚する火の精霊・サラマンダーを示す紋章だ<br>(30日間使用／期間延長),4,1,30,0,140002,0,0,0,10001,10030,0
1410024,item_spirit_A1002,シーサラマンダー,充分な酸素の供給により中の炎が完全燃焼しているため、高温で青く光るサラマンダー。水に入れても大丈夫らしい<br>(30日間使用／期間延長),4,1,30,0,141002,0,0,0,10001,10030,0
1400034,item_spirit_A0003,コブラバッグ,ただの古びた壺に見えるが、中から２匹のコブラが飛び出して、凄まじい攻撃をする<br>(30日間使用／期間延長),4,1,30,0,140003,0,0,0,10001,10030,0
1410034,item_spirit_A1003,キングコブラバッグ,ただの古びた壺に見えるが、中には毒蛇の王者キングコブラが入っていて、凄まじい攻撃をする<br>(30日間使用／期間延長),4,1,30,0,141003,0,0,0,10001,10030,0
1400054,item_spirit_A0005,ヴェスパ,小さな木の精霊たちが入ったバッグ。そのため、バッグ自体から葉っぱが生えている<br>(30日間使用／期間延長),4,1,30,0,140005,0,0,0,10001,10030,0
1410054,item_spirit_A1005,ヴェスパオータム,小さな木の精霊たちが入ったバッグ。紅葉の季節に作られたため、バッグから生えた葉っぱもきれいに色付いている<br>(30日間使用／期間延長),4,1,30,0,141005,0,0,0,10001,10030,0
1400194,item_spirit_A0019,タートルプレート,亀の甲羅のような形のスピリット<br>(30日間使用／期間延長),4,1,30,0,140019,0,0,0,10001,10030,0
1410194,item_spirit_A1019,タートルプレート・開運,世にも珍しい黄金の亀は、金運や長寿をもたらす兆しと考えられてきた。生物学的には「アルビノ」と呼ばれる白色変異個体だと思われる<br>(30日間使用／期間延長),4,1,30,0,141019,0,0,0,10001,10030,0
1400104,item_spirit_A0010,夜叉提灯,背中に背負う東洋風の照明器具。大昔、世界を荒らした２人の夜叉が封印されたという伝説がある<br>(30日間使用／期間延長),4,1,30,0,140010,0,0,0,10001,10030,0
1410104,item_spirit_A1010,夜叉行灯,仏教の守護神となった夜叉を召喚できる、東洋風の照明器具。行灯は「あんどん」と読む<br>(30日間使用／期間延長),4,1,30,0,141010,0,0,0,10001,10030,0
1400084,item_spirit_A0008,ボンバーウィング,羽の付いた爆弾。装備していると危険人物扱いされるが、多数のモンスターを退治する時には有効<br>(30日間使用／期間延長),4,1,30,0,140008,0,0,0,10001,10030,0
1410084,item_spirit_A1008,ボンバーウィング改,軽量化に成功した、ボンバーウィングの改良版。しかも威力はこれまで通り<br>(30日間使用／期間延長),4,1,30,0,141008,0,0,0,10001,10030,0
1400204,item_spirit_A0020,エクソトパーズ,悪霊を退治する時使われる武器だ<br>(30日間使用／期間延長),4,1,30,0,140020,0,0,0,10001,10030,0
1410204,item_spirit_A1020,エクソジェイド,悪霊退治に使われるスピリット。魔除けの力を持つ翡翠（ひすい）が散りばめられている<br>(30日間使用／期間延長),4,1,30,0,141020,0,0,0,10001,10030,0
1400044,item_spirit_A0004,アンダーテイカー,棺桶の形をしたスピリット。骸骨精霊たちが宿っている<br>(30日間使用／期間延長),4,1,30,0,140004,0,0,0,10001,10030,0
1410044,item_spirit_A1004,グレイブディッガー,棺桶の形をしたスピリット。まだ生きている内に埋葬された者の怨霊が宿っているという。長い間使い続けると…<br>(30日間使用／期間延長),4,1,30,0,141004,0,0,0,10001,10030,0
1400064,item_spirit_A0006,ヴァンパイアトランク,並んで生えている牙が不気味なので、あまり使われることのないスピリット<br>(30日間使用／期間延長),4,1,30,0,140006,0,0,0,10001,10030,0
1410064,item_spirit_A1006,ガーゴイルトランク,建物の門番として作られた魔物が封印されているスピリット<br>(30日間使用／期間延長),4,1,30,0,141006,0,0,0,10001,10030,0
1400134,item_spirit_A0013,ヴァルキリーウィング,スキルを使用すると、神話の女戦士が現れて槍を投げる。真の能力を解放すれば空を飛べるという噂があるが、まだ誰も飛んだことはない<br>(30日間使用／期間延長),4,1,30,0,140013,0,0,0,10001,10030,0
1410134,item_spirit_A1013,ブラッディヴァルキリー,英雄の魂を狩り集めるヴァルキリーが使っていたというスピリット。その翼は死んでいった英雄達の血で染まっている<br>(30日間使用／期間延長),4,1,30,0,141013,0,0,0,10001,10030,0
1400144,item_spirit_A0014,セラフィムホルン,天使セラフィムを召喚する角笛形のスピリット。鎖で封印されているような外見で、中に何が封印されているのかとても気になる<br>(30日間使用／期間延長),4,1,30,0,140014,0,0,0,10001,10030,0
1400154,item_spirit_A0015,ブルーホープ,深い青色をした大きな宝石が真ん中にはめられたスピリット<br>(30日間使用／期間延長),4,1,30,0,140015,0,0,0,10001,10030,0
1400184,item_spirit_A0018,ナイトメア,悪夢を実体化させるといわれている、恐ろしいスピリット<br>(30日間使用／期間延長),4,1,30,0,140018,0,0,0,10001,10030,0
1400094,item_spirit_A0009,ヘルハウンド,棺桶型のスピリット。古の時代に戦場を駆けた、獰猛な闘犬が閉じ込められているといわれている<br>(30日間使用／期間延長),4,1,30,0,140009,0,0,0,10001,10030,0
1400164,item_spirit_A0016,アパッチ,大地と共に生きた部族の呪術師が作ったといわれるスピリット。羽毛で編まれた封印が施されていて、中に何が入っているのかとても気になる<br>(30日間使用／期間延長),4,1,30,0,140016,0,0,0,10001,10030,0
1400214,item_spirit_A0021,ジェノサイド,巨大な円盤型の刃を持つ、凶悪なスピリット<br>(30日間使用／期間延長),4,1,30,0,140021,0,0,0,10001,10030,0
1400234,item_spirit_A0023,フレイアの翼,<br>(30日間使用／期間延長),4,1,30,0,140023,0,0,0,10001,10030,0
7100015,item_blade_A1006,赤檀木刀,スロット1<br>(90日間使用／期間延長),4,1,90,0,710001,0,0,0,10001,10090,0
7100025,item_blade_A1006,赤檀木刀,スロット2<br>(90日間使用／期間延長),4,1,90,0,710002,0,0,0,10001,10090,0
